name	investment	area	industry	time	operationmode	mechanism	level	term	people	tele	schedule	overview	scope
湖北省十堰市郧西县华盖山奥林匹克森林公园项目	5.00亿元	湖北省	林业	待定	BOT	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
恩施州咸丰县二仙岩自然保护区湿地保护与建设工程	1.12亿元	湖北省	林业	待定	BOOT	特许经营、股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
城步苗族自治县城乡一体化生活垃圾收转运项目	0.68亿元	湖南省	重大市政工程	待定	委托运营	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
梓山湖公园内及南扩区电力走廊改造	5.10亿元	湖南省	重大市政工程	待定	DBOT	特许经营、股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄石水库水资源综合利用工程	7.00亿元	湖南省	重大市政工程	待定	BOOT或BOT	财政补贴	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
阳明湖水系综合治理工程	30.00亿元	湖南省	重大市政工程	待定	其它	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
石门县杨岭岗水厂及配套管网改扩建工程	3.50亿元	湖南省	重大市政工程	待定	BOO	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
慈利县乡镇污水处理厂	1.60亿元	湖南省	重大市政工程	待定	BOT	特许经营、匹配资源	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
张家界市桑植县城乡供水一体化工程项目	2.97亿元	湖南省	重大市政工程	待定	BOO	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
衡东县河西新区污水处理厂项目	2.00亿元	湖南省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
临武县城乡生活垃圾收运体系建设项目	3.47亿元	湖南省	重大市政工程	待定	BOT	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
衡东县珍珠城市停车场项目	6.28亿元	湖南省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
恩施州车坝河饮水工程	4.25亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
仙桃市乡镇污水处理厂建设项目	2.80亿元	湖北省	重大市政工程	待定	BOT	股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
鄂州市花湖经济开发区新农场片区基础设施建设项目	23.00亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
竹溪县东城区污水处理厂建设项目	1.50亿元	湖北省	重大市政工程	待定	BOT	财政补贴、匹配资源	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
潜江市南部片区城市地下综合管廊项目	10.05亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
恩施州利川市城市地下综合管廊一期建设工程	20.00亿元	湖北省	重大市政工程	待定	BOT	特许经营、财政补贴	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
马口镇污水处理厂项目	1.80亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
麻阳县农村环卫一体化项目	1.10亿元	湖南省	重大市政工程	待定	BOT	财政补贴	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄冈市区城市地下综合管廊项目	28.36亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
安化县县城管道天然气建设建设项目	2.00亿元	湖南省	重大市政工程	待定	O&amp;米	待定	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄梅县垃圾发电项目	4.20亿元	湖北省	能源	待定	BOO	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
麻城官塘垃圾环保发电项目	5.60亿元	湖北省	能源	待定	BOO	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
蕲春县生活垃圾焚烧发电项目	4.20亿元	湖北省	能源	待定	BOO	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
晋豫鲁铁路安阳西联络线项目	10.20亿元	河南省	交通运输	待定	BOT	特许经营、股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
天门市第三水厂	7.36亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
沙洋县乡镇污水处理厂	2.40亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
安阳高铁客运枢纽站项目	16.00亿元	河南省	交通运输	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
屈家岭管理区给排水综合建设项目	3.00亿元	湖北省	重大市政工程	待定	BOT、BTO	特许经营、股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
咸宁高新区污水处理厂三期工程	1.88亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
黄梅县城区地下综合管廊工程项目	10.00亿元	湖北省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
沙河漯河港至北汝河口段航运工程漯河船闸、西陈枢纽、舞阳港项目	7.80亿元	河南省	交通运输	待定	BOOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
国道310线洛三界至豫陕界（南移）改建工程	120.00亿元	河南省	交通运输	待定	BOT	特许经营、股权合作	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
栾川县伊河上游水污染综合防治工程	10.15亿元	河南省	环境保护	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
确山县三里河河道污染治理项目	8.00亿元	河南省	环境保护	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
邢口至商丘至永城地方铁路项目	27.10亿元	河南省	交通运输	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
漯河市示范区沙河沿岸综合整治项目	10.80亿元	河南省	环境保护	待定	BOT	特许经营、财政补贴	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
肇源县城镇供水“引嫩入肇”项目	5.76亿元	黑龙江省	重大市政工程	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
兰考至原阳高速公路大广至京港澳段项目	40.58亿元	河南省	交通运输	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
新增省道225南水北调桥至水泥厂段改建工程	5.40亿元	河南省	交通运输	待定	ROT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
林州至焦作高速公路辉县至焦作段工程	20.50亿元	河南省	交通运输	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
													
海兴现代农业园区	15.70亿元	河北省	农业	待定	BOT	特许经营	第一批传统基础设施项目	2016年10月20日	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"	"<ahref=""javascript:void(0)""onclick=""ViewProjectContactInfo('1')"">查看详情</a>"			
